doi,position,name,initials,conceived,performed,analyzed,contributed,wrote,countries,affiliations,text
10.7717/peerj.66,11,"Tom Rico",,0,0,0,1,0,USA,"Stanford Center for Sleep Sciences and Medicine, Stanford University School of Medicine, Palo Alto, CA, USA","Yoshiya Kawamura, Hisashi Tanii, Yuji Okazaki, Tsukasa Sasaki, Ling Lin, Tom Rico and Emmanuel Mignot contributed reagents/materials/analysis tools."
10.7717/peerj.66,14,"Emmanuel Mignot",,0,0,0,1,0,USA,"Stanford Center for Sleep Sciences and Medicine, Stanford University School of Medicine, Palo Alto, CA, USA","Yoshiya Kawamura, Hisashi Tanii, Yuji Okazaki, Tsukasa Sasaki, Ling Lin, Tom Rico and Emmanuel Mignot contributed reagents/materials/analysis tools."
10.7717/peerj.66,10,"Juliette Faraco",,0,0,1,1,0,USA,"Stanford Center for Sleep Sciences and Medicine, Stanford University School of Medicine, Palo Alto, CA, USA","Juliette Faraco analyzed the data, contributed reagents/materials/analysis tools."
10.7717/peerj.66,12,"Yutaka Honda",,1,0,0,1,0,Japan,"Department of Somnology, Tokyo Medical University, Tokyo, Japan","Yutaka Honda conceived and designed the experiments, contributed reagents/materials/analysis tools."
10.7717/peerj.66,15,"Katsushi Tokunaga",,1,0,1,1,0,Japan,"Department of Human Genetics, Graduate School of Medicine, The University of Tokyo, Tokyo, Japan","Katsushi Tokunaga conceived and designed the experiments, analyzed the data, contributed reagents/materials/analysis tools."
10.7717/peerj.67,1,"Michael R. MacAskill",,1,0,1,0,1,"New Zealand","New Zealand Brain Research Institute, Christchurch, New Zealand; Department of Medicine, University of Otago, Christchurch, New Zealand","Michael R. MacAskill conceived and designed the experiments, analyzed the data, wrote the paper."
10.7717/peerj.67,2,"Tim J. Anderson",,0,0,0,0,0,"New Zealand","New Zealand Brain Research Institute, Christchurch, New Zealand; Department of Medicine, University of Otago, Christchurch, New Zealand; Department of Neurology, Christchurch Hospital, Christchurch, New Zealand","Tim J. Anderson interpreted the data, reviewed and critiqued the manuscript."
10.7717/peerj.68,1,"Jessica L. Fleming",,1,1,1,0,1,USA,"Department of Molecular Virology, Immunology and Medical Genetics, The Ohio State University Comprehensive Cancer Center, The Ohio State University, Columbus, OH, USA","Jessica L. Fleming and Dustin L. Gable conceived and designed the experiments, performed the experiments, analyzed the data, wrote the paper."
10.7717/peerj.68,2,"Dustin L. Gable",,1,1,1,0,1,USA,"Biomedical Science Program, The Ohio State University, Columbus, OH, USA","Jessica L. Fleming and Dustin L. Gable conceived and designed the experiments, performed the experiments, analyzed the data, wrote the paper."
10.7717/peerj.68,3,"Somayeh Samadzadeh-Tarighat",,1,1,1,0,0,USA,"Division of Hematology/Oncology, Department of Internal Medicine, The Ohio State University, Columbus, OH, USA","Somayeh Samadzadeh-Tarighat conceived and designed the experiments, performed the experiments, analyzed the data."
10.7717/peerj.68,4,"Luke Cheng",,0,1,1,0,0,USA,"Biomedical Science Program, The Ohio State University, Columbus, OH, USA","Luke Cheng and Jessica L. Gillespie performed the experiments, analyzed the data."
10.7717/peerj.68,6,"Jessica L. Gillespie",,0,1,1,0,0,USA,"Department of Molecular Virology, Immunology and Medical Genetics, The Ohio State University Comprehensive Cancer Center, The Ohio State University, Columbus, OH, USA","Luke Cheng and Jessica L. Gillespie performed the experiments, analyzed the data."
10.7717/peerj.68,5,"Lianbo Yu",,1,1,1,1,0,USA,"The Center for Biostatistics, The Ohio State University, Columbus, OH, USA","Lianbo Yu conceived and designed the experiments, performed the experiments, analyzed the data, contributed reagents/materials/analysis tools."
10.7717/peerj.68,7,"Amanda Ewart Toland",,1,0,1,0,1,USA,"Department of Molecular Virology, Immunology and Medical Genetics, The Ohio State University Comprehensive Cancer Center, The Ohio State University, Columbus, OH, USA; Division of Human Genetics, Department of Internal Medicine, The Ohio State University, Columbus, OH, USA","Amanda Ewart Toland conceived and designed the experiments, analyzed the data, wrote the paper."
10.7717/peerj.69,1,"Yong Wang",,1,1,1,0,1,China,"Division of Life Science, Hong Kong University of Science and Technology, Hong Kong SAR, China","Yong Wang conceived and designed the experiments, performed the experiments, analyzed the data, wrote the paper."
10.7717/peerj.69,2,"On On Lee",,0,1,0,0,1,China,"Division of Life Science, Hong Kong University of Science and Technology, Hong Kong SAR, China","On On Lee performed the experiments, wrote the paper."
10.7717/peerj.69,3,"Jiang Ke Yang",,0,1,0,1,0,China,"Division of Life Science, Hong Kong University of Science and Technology, Hong Kong SAR, China","Jiang Ke Yang performed the experiments, contributed reagents/materials/analysis tools."
10.7717/peerj.69,4,"Tie Gang Li",,0,1,1,1,0,China,"Institute of Oceanography, Chinese Academy of Science, Qingdao, China","Tie Gang Li performed the experiments, analyzed the data, contributed reagents/materials/analysis tools."
10.7717/peerj.69,5,"Pei Yuan Qian",,1,0,0,0,1,China,"Division of Life Science, Hong Kong University of Science and Technology, Hong Kong SAR, China","Pei Yuan Qian conceived and designed the experiments, wrote the paper."
10.7717/peerj.7,1,"Natalia Moroz",,1,1,1,1,1,USA,"Voiland School of Chemical Engineering and Bioengineering, Washington State University, Pullman, WA, USA","Natalia Moroz and Laurent Guillaud conceived and designed the experiments, performed the experiments, analyzed the data, contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.7,2,"Laurent Guillaud",,1,1,1,1,1,Japan,"Cellular and Molecular Synaptic Function Unit, Okinawa Institute of Science and Technology - Graduate University, Kunigami, Okinawa, Japan","Natalia Moroz and Laurent Guillaud conceived and designed the experiments, performed the experiments, analyzed the data, contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.7,3,"Brinda Desai",,0,1,0,0,0,USA,"Department of Neuroscience and Cell Biology, Robert Wood Johnson Medical School, Piscataway, NJ, USA","Brinda Desai performed the experiments, reviewed the manuscript and wrote comments."
10.7717/peerj.7,4,"Alla S. Kostyukova",,1,0,1,1,1,USA,"Voiland School of Chemical Engineering and Bioengineering, Washington State University, Pullman, WA, USA; Department of Neuroscience and Cell Biology, Robert Wood Johnson Medical School, Piscataway, NJ, USA","Alla S. Kostyukova conceived and designed the experiments, analyzed the data, contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.70,1,"Dylan O. Burge",,1,1,1,1,1,Canada,"Department of Botany, University of British Columbia, Vancouver, British Columbia, Canada","Dylan O. Burge conceived and designed the experiments, performed the experiments, analyzed the data, contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.70,2,"Kaila Mugford",,1,1,1,0,1,USA,"Department of Neurosciences, University of Toledo, Toledo, Ohio, USA","Kaila Mugford conceived and designed the experiments, performed the experiments, analyzed the data, wrote the paper."
10.7717/peerj.70,3,"Amy P. Hastings",,0,1,1,0,0,USA,"Department of Ecology and Evolutionary Biology, Cornell University, Ithaca, New York, USA","Amy P. Hastings performed the experiments, analyzed the data."
10.7717/peerj.70,4,"Anurag A. Agrawal",,1,0,0,1,1,USA,"Department of Ecology and Evolutionary Biology, Cornell University, Ithaca, New York, USA","Anurag A. Agrawal conceived and designed the experiments, contributed reagents/materials/analysis tools, wrote the paper, has expertise in trait evolution."
10.7717/peerj.71,1,"Suk Young Hong",,1,1,1,1,1,"Republic of Korea","National Academy of Agricultural Science, Rural Development Administration (RDA), Suwon, Gyeonggi-do, Republic of Korea","Suk Young Hong conceived and designed the experiments, performed the experiments, analyzed the data, contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.71,2,"Budiman Minasny",,1,0,1,0,1,Australia,"Department of Environmental Sciences, Faculty of Agriculture and Environment, The University of Sydney, NSW, Australia","Budiman Minasny conceived and designed the experiments, analyzed the data, wrote the paper."
10.7717/peerj.71,3,"Kyung Hwa Han",,0,1,0,1,0,"Republic of Korea","National Academy of Agricultural Science, Rural Development Administration (RDA), Suwon, Gyeonggi-do, Republic of Korea","Kyung Hwa Han, Yihyun Kim and Kyungdo Lee performed the experiments, contributed reagents/materials/analysis tools."
10.7717/peerj.71,4,"Yihyun Kim",,0,1,0,1,0,"Republic of Korea","National Academy of Agricultural Science, Rural Development Administration (RDA), Suwon, Gyeonggi-do, Republic of Korea","Kyung Hwa Han, Yihyun Kim and Kyungdo Lee performed the experiments, contributed reagents/materials/analysis tools."
10.7717/peerj.71,5,"Kyungdo Lee",,0,1,0,1,0,"Republic of Korea","National Academy of Agricultural Science, Rural Development Administration (RDA), Suwon, Gyeonggi-do, Republic of Korea","Kyung Hwa Han, Yihyun Kim and Kyungdo Lee performed the experiments, contributed reagents/materials/analysis tools."
10.7717/peerj.72,1,"Razam Ab Latip",,1,1,1,1,1,Malaysia,"Sime Darby Research Sdn Bhd, R&D Research Centre-Downstream, Pulau Carey, Selangor, Malaysia","Razam Ab Latip and Oi-Ming Lai conceived and designed the experiments, performed the experiments, analyzed the data, contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.72,7,"Oi-Ming Lai",,1,1,1,1,1,Malaysia,"Department of Bioprocess Technology, Faculty of Biotechnology and Biomolecular Sciences, Universiti Putra Malaysia, Serdang, Selangor, Malaysia; Institute of Bioscience, Universiti Putra Malaysia, Serdang, Selangor, Malaysia","Razam Ab Latip and Oi-Ming Lai conceived and designed the experiments, performed the experiments, analyzed the data, contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.72,2,"Yee-Ying Lee",,0,0,0,1,1,Malaysia,"Institute of Bioscience, Universiti Putra Malaysia, Serdang, Selangor, Malaysia","Yee-Ying Lee and Choon-Min Lee contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.72,5,"Choon-Min Lee",,0,0,0,1,1,Malaysia,"Institute of Bioscience, Universiti Putra Malaysia, Serdang, Selangor, Malaysia","Yee-Ying Lee and Choon-Min Lee contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.72,3,"Teck-Kim Tang",,0,1,0,1,1,Malaysia,"Institute of Bioscience, Universiti Putra Malaysia, Serdang, Selangor, Malaysia","Teck-Kim Tang and Eng-Tong Phuah performed the experiments, contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.72,4,"Eng-Tong Phuah",,0,1,0,1,1,Malaysia,"Institute of Bioscience, Universiti Putra Malaysia, Serdang, Selangor, Malaysia","Teck-Kim Tang and Eng-Tong Phuah performed the experiments, contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.72,6,"Chin-Ping Tan",,0,0,0,0,0,Malaysia,"Department of Food Technology, Faculty of Food Science and Technology, Universiti Putra Malaysia, Serdang, Selangor, Malaysia","Chin-Ping Tan designed the experiments."
10.7717/peerj.73,1,"Timothy M. Ryan",,1,1,1,1,1,Australia,"The Florey Institute of Neuroscience and Mental Health, University of Melbourne, Parkville, Victoria, Australia","Timothy M. Ryan, Joanne Caine, Julie Nigro and Blaine R. Roberts conceived and designed the experiments, performed the experiments, analyzed the data, contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.73,2,"Joanne Caine",,1,1,1,1,1,Australia,"Materials Science and Engineering, Preventative Health Flagship, Commonwealth Scientific and Industrial Research Organization, Parkville, Victoria, Australia","Timothy M. Ryan, Joanne Caine, Julie Nigro and Blaine R. Roberts conceived and designed the experiments, performed the experiments, analyzed the data, contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.73,5,"Julie Nigro",,1,1,1,1,1,Australia,"Materials Science and Engineering, Preventative Health Flagship, Commonwealth Scientific and Industrial Research Organization, Parkville, Victoria, Australia","Timothy M. Ryan, Joanne Caine, Julie Nigro and Blaine R. Roberts conceived and designed the experiments, performed the experiments, analyzed the data, contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.73,11,"Blaine R. Roberts",,1,1,1,1,1,Australia,"The Florey Institute of Neuroscience and Mental Health, University of Melbourne, Parkville, Victoria, Australia","Timothy M. Ryan, Joanne Caine, Julie Nigro and Blaine R. Roberts conceived and designed the experiments, performed the experiments, analyzed the data, contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.73,3,"Haydyn D.T. Mertens",,0,1,1,1,0,Australia,"SAXS/WAXS Beamline, Australian Synchrotron, Clayton, Victoria, Australia","Haydyn D.T. Mertens performed the experiments, analyzed the data, contributed reagents/materials/analysis tools."
10.7717/peerj.73,4,"Nigel Kirby",,0,0,0,1,0,Australia,"SAXS/WAXS Beamline, Australian Synchrotron, Clayton, Victoria, Australia","Nigel Kirby and Colin L. Masters contributed reagents/materials/analysis tools."
10.7717/peerj.73,10,"Colin L. Masters",,0,0,0,1,0,Australia,"The Florey Institute of Neuroscience and Mental Health, University of Melbourne, Parkville, Victoria, Australia","Nigel Kirby and Colin L. Masters contributed reagents/materials/analysis tools."
10.7717/peerj.73,6,"Kerry Breheney",,0,1,0,1,0,Australia,"Materials Science and Engineering, Preventative Health Flagship, Commonwealth Scientific and Industrial Research Organization, Parkville, Victoria, Australia","Kerry Breheney and Lynne J. Waddington performed the experiments, contributed reagents/materials/analysis tools."
10.7717/peerj.73,7,"Lynne J. Waddington",,0,1,0,1,0,Australia,"Materials Science and Engineering, Preventative Health Flagship, Commonwealth Scientific and Industrial Research Organization, Parkville, Victoria, Australia","Kerry Breheney and Lynne J. Waddington performed the experiments, contributed reagents/materials/analysis tools."
10.7717/peerj.73,8,"Victor A. Streltsov",,0,0,1,1,0,Australia,"Materials Science and Engineering, Preventative Health Flagship, Commonwealth Scientific and Industrial Research Organization, Parkville, Victoria, Australia","Victor A. Streltsov analyzed the data, contributed reagents/materials/analysis tools."
10.7717/peerj.73,9,"Cyril Curtain",,1,0,1,1,0,Australia,"The Florey Institute of Neuroscience and Mental Health, University of Melbourne, Parkville, Victoria, Australia","Cyril Curtain conceived and designed the experiments, analyzed the data, contributed reagents/materials/analysis tools."
10.7717/peerj.74,1,"Dimitrios Vlachakis",,1,1,1,1,1,Greece,"Bioinformatics & Medical Informatics Team, Biomedical Research Foundation, Academy of Athens, Athens, Greece","Dimitrios Vlachakis and Sophia Kossida conceived and designed the experiments, performed the experiments, analyzed the data, contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.74,3,"Sophia Kossida",,1,1,1,1,1,Greece,"Bioinformatics & Medical Informatics Team, Biomedical Research Foundation, Academy of Athens, Athens, Greece","Dimitrios Vlachakis and Sophia Kossida conceived and designed the experiments, performed the experiments, analyzed the data, contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.74,2,"Vassiliki Lila Koumandou",,0,1,1,1,1,Greece,"Bioinformatics & Medical Informatics Team, Biomedical Research Foundation, Academy of Athens, Athens, Greece","Vassiliki Lila Koumandou performed the experiments, analyzed the data, contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.75,1,"Aditya Singh",,1,1,1,1,0,"United Kingdom","Global Health and Social Care Unit, School of Health Sciences and Social Work, University of Portsmouth, Portsmouth, United Kingdom","Aditya Singh conceived and designed the experiments, performed the experiments, analyzed the data, contributed reagents/materials/analysis tools, wrote and edited the paper."
10.7717/peerj.75,2,"Abhishek Kumar",,1,1,1,1,1,India,"International Institute for Population Sciences, Mumbai, India","Abhishek Kumar conceived and designed the experiments, performed the experiments, analyzed the data, contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.75,3,"Amit Kumar",,0,0,1,0,1,India,"International Institute for Population Sciences, Mumbai, India","Amit Kumar analyzed the data and wrote the paper."
10.7717/peerj.76,1,"Steven Woltering",,1,1,1,0,1,Canada,"University of Toronto, Canada","Steven Woltering conceived and designed the experiments, performed the experiments, analyzed the data, wrote the paper."
10.7717/peerj.76,2,"Narges Bazargani",,0,1,1,0,0,England,"University College London, England","Narges Bazargani performed the experiments, analyzed the data."
10.7717/peerj.76,3,"Zhong-Xu Liu",,1,1,1,0,0,Canada,"University of Toronto, Canada","Zhong-Xu Liu conceived and designed the experiments, performed the experiments, analyzed the data."
10.7717/peerj.77,1,"Quentin J. Groom",,1,1,1,1,1,UK,"Botanical Society of the British Isles, Botany Department, The Natural History Museum, London, UK","Quentin J. Groom conceived and designed the experiments, performed the experiments, analyzed the data, contributed reagents/materials/analysis tools, wrote the paper, made other contributions."
10.7717/peerj.78,1,"Elizabeth HB Hellen",,1,1,1,0,1,UK,"Centre for Genetics and Genomics, School of Biology, University of Nottingham, University Park, Nottingham, UK","Elizabeth HB Hellen conceived and designed the experiments, performed the experiments, analyzed the data, wrote the paper."
10.7717/peerj.78,2,"John FY Brookfield",,1,0,0,0,1,UK,"Centre for Genetics and Genomics, School of Biology, University of Nottingham, University Park, Nottingham, UK","John FY Brookfield conceived and designed the experiments, wrote the paper."
10.7717/peerj.79,1,"Sara Singhal",,1,0,0,0,1,USA,"Department of Emergency Medicine, University of Kentucky, Lexington, Kentucky, USA","Sara Singhal conceived and designed the experiments, wrote the paper."
10.7717/peerj.79,2,"Mathias W. Allen",,1,1,1,0,0,USA,"Department of Emergency Medicine, Wake Forest School of Medicine, Winston-Salem, North Carolina, USA","Mathias W. Allen conceived and designed the experiments, performed the experiments, analyzed the data."
10.7717/peerj.79,3,"John-Ryan McAnnally",,0,1,1,0,0,USA,"Department of Emergency Medicine, University of Tennessee College of Medicine, Chattanooga, Tennessee, USA","John-Ryan McAnnally performed the experiments, analyzed the data."
10.7717/peerj.79,4,"Kenneth S. Smith",,0,0,0,0,1,USA,"University of Alabama, School of Medicine, USA","Kenneth S. Smith wrote the paper."
10.7717/peerj.79,5,"John P. Donnelly",,0,1,1,0,1,USA,"Department of Epidemiology, University of Alabama at Birmingham, USA","John P. Donnelly performed the experiments, analyzed the data, wrote the paper."
10.7717/peerj.79,6,"Henry E. Wang",,1,1,1,0,1,USA,"Department of Emergency Medicine, University of Alabama School of Medicine, USA","Henry E. Wang conceived and designed the experiments, performed the experiments, analyzed the data, wrote the paper."
10.7717/peerj.8,1,"Uta Francke",,1,0,1,0,1,USA,"23andMe, Inc., Mountain View, CA, USA; Department of Genetics, Stanford University School of Medicine, Stanford, CA, USA","Uta Francke conceived and designed the experiments, analyzed the data, wrote the paper."
10.7717/peerj.8,2,"Cheri Dijamco",,0,1,1,0,0,USA,"23andMe, Inc., Mountain View, CA, USA","Cheri Dijamco performed the experiments, analyzed the data."
10.7717/peerj.8,3,"Amy K. Kiefer",,0,0,1,0,0,USA,"23andMe, Inc., Mountain View, CA, USA","Amy K. Kiefer analyzed the data."
10.7717/peerj.8,4,"Nicholas Eriksson",,1,0,0,1,0,USA,"23andMe, Inc., Mountain View, CA, USA","Nicholas Eriksson conceived and designed the experiments, contributed reagents/materials/analysis tools, database access."
10.7717/peerj.8,5,"Bianca Moiseff",,0,0,1,0,1,USA,"23andMe, Inc., Mountain View, CA, USA","Bianca Moiseff analyzed the data, wrote the paper."
10.7717/peerj.8,6,"Joyce Y. Tung",,1,0,0,0,0,USA,"23andMe, Inc., Mountain View, CA, USA","Joyce Y. Tung conceived and designed the experiments."
10.7717/peerj.8,7,"Joanna L. Mountain",,1,0,0,0,1,USA,"23andMe, Inc., Mountain View, CA, USA","Joanna L. Mountain conceived and designed the experiments, wrote the paper."
10.7717/peerj.80,1,"Matthew Z. Tien",,1,1,1,1,1,USA,"Department of Biochemistry & Molecular Biology, The University of Chicago, Chicago, IL, USA","Matthew Z. Tien and Claus O. Wilke conceived and designed the experiments, performed the experiments, analyzed the data, contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.80,4,"Claus O. Wilke",,1,1,1,1,1,USA,"Section of Integrative Biology, Institute for Cellular and Molecular Biology, and Center for Computational Biology and Bioinformatics, The University of Texas at Austin, Austin, TX, USA","Matthew Z. Tien and Claus O. Wilke conceived and designed the experiments, performed the experiments, analyzed the data, contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.80,2,"Dariya K. Sydykova",,1,0,0,1,1,USA,"Section of Integrative Biology, Institute for Cellular and Molecular Biology, and Center for Computational Biology and Bioinformatics, The University of Texas at Austin, Austin, TX, USA","Dariya K. Sydykova and Austin G. Meyer conceived and designed the experiments, contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.80,3,"Austin G. Meyer",,1,0,0,1,1,USA,"Section of Integrative Biology, Institute for Cellular and Molecular Biology, and Center for Computational Biology and Bioinformatics, The University of Texas at Austin, Austin, TX, USA; School of Medicine, Texas Tech University Health Sciences Center, Lubbock, TX, USA","Dariya K. Sydykova and Austin G. Meyer conceived and designed the experiments, contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.81,1,"Gareth J. Williams",,1,1,1,0,1,USA,"Scripps Institution of Oceanography, University of California, San Diego, La Jolla, CA, USA","Gareth J. Williams and Jennifer E. Smith conceived and designed the experiments, performed the experiments, analyzed the data, wrote the paper."
10.7717/peerj.81,2,"Jennifer E. Smith",,1,1,1,0,1,USA,"Scripps Institution of Oceanography, University of California, San Diego, La Jolla, CA, USA","Gareth J. Williams and Jennifer E. Smith conceived and designed the experiments, performed the experiments, analyzed the data, wrote the paper."
10.7717/peerj.81,3,"Eric J. Conklin",,0,1,0,0,0,USA,"The Nature Conservancy, Honolulu, Hawaii, USA","Eric J. Conklin performed the experiments."
10.7717/peerj.81,4,"Jamison M. Gove",,0,0,1,0,1,USA,"Coral Reef Ecosystem Division, Pacific Islands Fisheries Science Center, USA; Joint Institute for Marine and Atmospheric Research, University of Hawaii at Manoa, Honolulu, Hawaii, USA","Jamison M. Gove analyzed the data, wrote the paper."
10.7717/peerj.81,5,"Enric Sala",,0,0,0,1,0,"USA; Spain","National Geographic Society, Washington, DC, USA; Centre d’Estudis Avançats de Blanes (CSIC), Blanes, Spain","Enric Sala contributed reagents/materials/analysis tools."
10.7717/peerj.81,6,"Stuart A. Sandin",,0,1,0,0,1,USA,"Scripps Institution of Oceanography, University of California, San Diego, La Jolla, CA, USA","Stuart A. Sandin performed the experiments, wrote the paper."
10.7717/peerj.82,1,"Stephanie Pildner von Steinburg",,1,1,1,0,1,Germany,"Frauenklinik und Poliklinik der Technischen Universität München, Munich, Germany","Stephanie Pildner von Steinburg conceived and designed the experiments, performed the experiments, analyzed the data, wrote the paper."
10.7717/peerj.82,2,"Anne-Laure Boulesteix",,1,0,1,1,1,Germany,"Frauenklinik und Poliklinik der Technischen Universität München, Munich, Germany; Sylvia Lawry Centre for Multiple Sclerosis Research e.V., Munich, Germany; Ludwig Maximilians University Munich, Munich, Germany","Anne-Laure Boulesteix and Martin Daumer conceived and designed the experiments, analyzed the data, contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.82,8,"Martin Daumer",,1,0,1,1,1,Germany,"Sylvia Lawry Centre for Multiple Sclerosis Research e.V., Munich, Germany; Trium Analysis Online GmbH, Munich, Germany","Anne-Laure Boulesteix and Martin Daumer conceived and designed the experiments, analyzed the data, contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.82,3,"Christian Lederer",,0,0,1,1,0,Germany,"Sylvia Lawry Centre for Multiple Sclerosis Research e.V., Munich, Germany","Christian Lederer analyzed the data, contributed reagents/materials/analysis tools, critical review of manucript."
10.7717/peerj.82,4,"Stefani Grunow",,0,0,1,1,0,Germany,"Trium Analysis Online GmbH, Munich, Germany","Stefani Grunow analyzed the data, contributed reagents/materials/analysis tools."
10.7717/peerj.82,5,"Sven Schiermeier",,0,1,1,0,1,Germany,"Frauenklinik, Universität Witten, Witten-Herdecke, Germany","Sven Schiermeier performed the experiments, analyzed the data, wrote the paper."
10.7717/peerj.82,6,"Wolfgang Hatzmann",,0,1,0,0,0,Germany,"Frauenklinik, Universität Witten, Witten-Herdecke, Germany","Wolfgang Hatzmann performed the experiments, and critical review of mansucript."
10.7717/peerj.82,7,"Karl-Theodor M. Schneider",,1,1,0,0,0,Germany,"Frauenklinik und Poliklinik der Technischen Universität München, Munich, Germany","Karl-Theodor M. Schneider conceived and designed the experiments, performed the experiments, and critical review of manuscript."
10.7717/peerj.83,1,"Mark C. Mainwaring",,0,1,1,0,1,Australia,"Department of Biological Sciences, Macquarie University, Sydney, NSW, Australia","Mark C. Mainwaring performed the experiments, analyzed the data, wrote the paper."
10.7717/peerj.83,2,"Simon C. Griffith",,1,0,1,0,1,Australia,"Department of Biological Sciences, Macquarie University, Sydney, NSW, Australia; School of Biological, Earth & Environmental Sciences, University of New South Wales, Sydney, NSW, Australia","Simon C. Griffith conceived and designed the experiments, analyzed the data, wrote the paper."
10.7717/peerj.84,1,"Narasimhachar Srinivasakumar",,1,1,1,1,1,USA,"Division of Hematology/Oncology, Department of Internal Medicine, Saint Louis University, Saint Louis, Missouri, USA","Narasimhachar Srinivasakumar conceived and designed the experiments, performed the experiments, analyzed the data, contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.85,1,"Dimitrios Vlachakis",,1,1,1,1,1,Greece,"Bioinformatics & Medical Informatics Team, Biomedical Research Foundation, Academy of Athens, Athens, Greece","Dimitrios Vlachakis and Sophia Kossida conceived and designed the experiments, performed the experiments, analyzed the data, contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.85,2,"Sophia Kossida",,1,1,1,1,1,Greece,"Bioinformatics & Medical Informatics Team, Biomedical Research Foundation, Academy of Athens, Athens, Greece","Dimitrios Vlachakis and Sophia Kossida conceived and designed the experiments, performed the experiments, analyzed the data, contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.86,1,"Miguel Alcaide",,1,1,1,1,1,USA,"Department of Organismic and Evolutionary Biology and Museum of Comparative Zoology, Harvard University, Cambridge, MA, USA","Miguel Alcaide conceived and designed the experiments, performed the experiments, analyzed the data, contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.86,2,"Mark Liu",,1,1,0,1,0,USA,"Department of Organismic and Evolutionary Biology and Museum of Comparative Zoology, Harvard University, Cambridge, MA, USA","Mark Liu conceived and designed the experiments, performed the experiments, contributed reagents/materials/analysis tools."
10.7717/peerj.86,3,"Scott V. Edwards",,0,0,1,1,1,USA,"Department of Organismic and Evolutionary Biology and Museum of Comparative Zoology, Harvard University, Cambridge, MA, USA","Scott V. Edwards analyzed the data, contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.87,1,"Brian J. Wells",,1,1,1,0,1,"United States","Department of Quantitative Health Sciences, Cleveland Clinic, Cleveland, OH, United States","Brian J. Wells conceived and designed the experiments, performed the experiments, analyzed the data, wrote the paper."
10.7717/peerj.87,2,"Rachel Roth",,0,0,1,0,1,"United States","Department of Family Medicine, Swedish Hospital, Seattle, WA, United States","Rachel Roth and Amy S. Nowacki analyzed the data, wrote the paper."
10.7717/peerj.87,3,"Amy S. Nowacki",,0,0,1,0,1,"United States","Department of Quantitative Health Sciences, Cleveland Clinic, Cleveland, OH, United States","Rachel Roth and Amy S. Nowacki analyzed the data, wrote the paper."
10.7717/peerj.87,4,"Susana Arrigain",,0,1,1,0,0,"United States","Department of Quantitative Health Sciences, Cleveland Clinic, Cleveland, OH, United States","Susana Arrigain and Changhong Yu performed the experiments, analyzed the data."
10.7717/peerj.87,5,"Changhong Yu",,0,1,1,0,0,"United States","Department of Quantitative Health Sciences, Cleveland Clinic, Cleveland, OH, United States","Susana Arrigain and Changhong Yu performed the experiments, analyzed the data."
10.7717/peerj.87,6,"Wayne A. Rosenkrans",,1,0,0,0,0,"United States","Center for Biomedical Innovation, Personalized Medicine Coalition, Massachusetts Institute of Technology, Cambridge, MA, United States","Wayne A. Rosenkrans Jr. conceived and designed the experiments."
10.7717/peerj.87,7,"Michael W. Kattan",,1,1,0,0,0,"United States","Department of Quantitative Health Sciences, Cleveland Clinic, Cleveland, OH, United States","Michael W. Kattan conceived and designed the experiments, performed the experiments."
10.7717/peerj.88,1,"Luciano Fadiga",,1,1,1,1,1,Italy,"Department of Biomedical and Specialty Surgical Sciences, Section of Human Physiology, University of Ferrara, Ferrara, Italy; Department of Robotics, Brain and Cognitive Sciences, Italian Institute of Technology, Genova, Italy","Luciano Fadiga conceived and designed the experiments, performed the experiments, analyzed the data, contributed reagents/materials/analysis tools, wrote the paper."
